id,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
32598,A,A,A,A,A,A,A,A,A,A
32599,A,A,A,A,A,A,A,A,A,A
32600,A,A,A,A,A,A,A,A,A,A
32601,A,A,A,A,A,A,A,A,A,A
32602,A,A,A,A,A,A,A,A,A,A
32603,A,A,A,A,A,A,A,A,A,A
32604,A,A,A,A,A,A,A,A,A,A
32605,A,A,A,A,A,A,A,A,A,A
32606,A,A,A,A,A,A,A,A,A,A
32607,A,A,A,A,A,A,A,A,A,A
32608,A,A,A,A,A,A,A,A,A,A
32609,A,A,A,A,A,A,A,A,A,A
32610,A,A,A,A,A,A,A,A,A,A
32611,A,A,A,A,A,A,A,A,A,A
32612,A,A,A,A,A,A,A,A,A,A
32613,A,A,A,A,A,A,A,A,A,A
32614,A,A,A,A,A,A,A,A,A,A
32615,A,A,A,A,A,A,A,A,A,A
32616,A,A,A,A,A,A,A,A,A,A
32617,A,A,A,A,A,A,A,A,A,A
32618,A,A,A,A,A,A,A,A,A,A
32619,A,A,A,A,A,A,A,A,A,A
32620,A,A,A,A,A,A,A,A,A,A
32621,A,A,A,A,A,A,A,A,A,A
32622,A,A,A,A,A,A,A,A,A,A
32623,A,A,A,A,A,A,A,A,A,A
32624,A,A,A,A,A,A,A,A,A,A
32625,A,A,A,A,A,A,A,A,A,A
32626,A,A,A,A,A,A,A,A,A,A
32627,A,A,A,A,A,A,A,A,A,A
32628,A,A,A,A,A,A,A,A,A,A
32629,A,A,A,A,A,A,A,A,A,A
32630,A,A,A,A,A,A,A,A,A,A
32631,A,A,A,A,A,A,A,A,A,A
32632,A,A,A,A,A,A,A,A,A,A
32633,A,A,A,A,A,A,A,A,A,A
32634,A,A,A,A,A,A,A,A,A,A
32635,A,A,A,A,A,A,A,A,A,A
32636,A,A,A,A,A,A,A,A,A,A
32637,A,A,A,A,A,A,A,A,A,A
32638,A,A,A,A,A,A,A,A,A,A
32639,A,A,A,A,A,A,A,A,A,A
32640,A,A,A,A,A,A,A,A,A,A
32641,A,A,A,A,A,A,A,A,A,A
32642,A,A,A,A,A,A,A,A,A,A
32643,A,A,A,A,A,A,A,A,A,A
32644,A,A,A,A,A,A,A,A,A,A
32645,A,A,A,A,A,A,A,A,A,A
32646,A,A,A,A,A,A,A,A,A,A
32647,A,A,A,A,A,A,A,A,A,A
32648,A,A,A,A,A,A,A,A,A,A
32649,A,A,A,A,A,A,A,A,A,A
32650,A,A,A,A,A,A,A,A,A,A
32651,A,A,A,A,A,A,A,A,A,A
32652,A,A,A,A,A,A,A,A,A,A
32653,A,A,A,A,A,A,A,A,A,A
32654,A,A,A,A,A,A,A,A,A,A
32655,A,A,A,A,A,A,A,A,A,A
32656,A,A,A,A,A,A,A,A,A,A
32657,A,A,A,A,A,A,A,A,A,A
32658,A,A,A,A,A,A,A,A,A,A
32659,A,A,A,A,A,A,A,A,A,A
32660,A,A,A,A,A,A,A,A,A,A
32661,A,A,A,A,A,A,A,A,A,A
32662,A,A,A,A,A,A,A,A,A,A
32663,A,A,A,A,A,A,A,A,A,A
32664,A,A,A,A,A,A,A,A,A,A
32665,A,A,A,A,A,A,A,A,A,A
32666,A,A,A,A,A,A,A,A,A,A
32667,A,A,A,A,A,A,A,A,A,A
32668,A,A,A,A,A,A,A,A,A,A
32669,A,A,A,A,A,A,A,A,A,A
32670,A,A,A,A,A,A,A,A,A,A
32671,A,A,A,A,A,A,A,A,A,A
32672,A,A,A,A,A,A,A,A,A,A
32673,A,A,A,A,A,A,A,A,A,A
32674,A,A,A,A,A,A,A,A,A,A
32675,A,A,A,A,A,A,A,A,A,A
32676,A,A,A,A,A,A,A,A,A,A
32677,A,A,A,A,A,A,A,A,A,A
32678,A,A,A,A,A,A,A,A,A,A
32679,A,A,A,A,A,A,A,A,A,A
32680,A,A,A,A,A,A,A,A,A,A
32681,A,A,A,A,A,A,A,A,A,A
32682,A,A,A,A,A,A,A,A,A,A
32683,A,A,A,A,A,A,A,A,A,A
32684,A,A,A,A,A,A,A,A,A,A
32685,A,A,A,A,A,A,A,A,A,A
32686,A,A,A,A,A,A,A,A,A,A
32687,A,A,A,A,A,A,A,A,A,A
32688,A,A,A,A,A,A,A,A,A,A
32689,A,A,A,A,A,A,A,A,A,A
32690,A,A,A,A,A,A,A,A,A,A
32691,A,A,A,A,A,A,A,A,A,A
32692,A,A,A,A,A,A,A,A,A,A
32693,A,A,A,A,A,A,A,A,A,A
32694,A,A,A,A,A,A,A,A,A,A
32695,A,A,A,A,A,A,A,A,A,A
32696,A,A,A,A,A,A,A,A,A,A
32697,A,A,A,A,A,A,A,A,A,A
32698,A,A,A,A,A,A,A,A,A,A
32699,A,A,A,A,A,A,A,A,A,A
32700,A,A,A,A,A,A,A,A,A,A
32701,A,A,A,A,A,A,A,A,A,A
32702,A,A,A,A,A,A,A,A,A,A
32703,A,A,A,A,A,A,A,A,A,A
32704,A,A,A,A,A,A,A,A,A,A
32705,A,A,A,A,A,A,A,A,A,A
32706,A,A,A,A,A,A,A,A,A,A
32707,A,A,A,A,A,A,A,A,A,A
32708,A,A,A,A,A,A,A,A,A,A
32709,A,A,A,A,A,A,A,A,A,A
32710,A,A,A,A,A,A,A,A,A,A
32711,A,A,A,A,A,A,A,A,A,A
32712,A,A,A,A,A,A,A,A,A,A
32713,A,A,A,A,A,A,A,A,A,A
32714,A,A,A,A,A,A,A,A,A,A
32715,A,A,A,A,A,A,A,A,A,A
32716,A,A,A,A,A,A,A,A,A,A
32717,A,A,A,A,A,A,A,A,A,A
32718,A,A,A,A,A,A,A,A,A,A
32719,A,A,A,A,A,A,A,A,A,A
32720,A,A,A,A,A,A,A,A,A,A
32721,A,A,A,A,A,A,A,A,A,A
32722,A,A,A,A,A,A,A,A,A,A
32723,A,A,A,A,A,A,A,A,A,A
32724,A,A,A,A,A,A,A,A,A,A
32725,A,A,A,A,A,A,A,A,A,A
32726,A,A,A,A,A,A,A,A,A,A
32727,A,A,A,A,A,A,A,A,A,A
32728,A,A,A,A,A,A,A,A,A,A
32729,A,A,A,A,A,A,A,A,A,A
32730,A,A,A,A,A,A,A,A,A,A
32731,A,A,A,A,A,A,A,A,A,A
32732,A,A,A,A,A,A,A,A,A,A
32733,A,A,A,A,A,A,A,A,A,A
32734,A,A,A,A,A,A,A,A,A,A
32735,A,A,A,A,A,A,A,A,A,A
32736,A,A,A,A,A,A,A,A,A,A
32737,A,A,A,A,A,A,A,A,A,A
32738,A,A,A,A,A,A,A,A,A,A
32739,A,A,A,A,A,A,A,A,A,A
32740,A,A,A,A,A,A,A,A,A,A
32741,A,A,A,A,A,A,A,A,A,A
32742,A,A,A,A,A,A,A,A,A,A
32743,A,A,A,A,A,A,A,A,A,A
32744,A,A,A,A,A,A,A,A,A,A
32745,A,A,A,A,A,A,A,A,A,A
32746,A,A,A,A,A,A,A,A,A,A
32747,A,A,A,A,A,A,A,A,A,A
32748,A,A,A,A,A,A,A,A,A,A
32749,L,L,L,L,L,L,L,L,L,L
32752,A,A,A,A,A,A,A,A,A,A
32753,A,A,A,A,A,A,A,A,A,A
32754,A,A,A,A,A,A,A,A,A,A
32755,A,A,A,A,A,A,A,A,A,A
32756,A,A,A,A,A,A,A,A,A,A
32757,A,A,A,A,A,A,A,A,A,A
32758,A,A,A,A,A,A,A,A,A,A
32759,A,A,A,A,A,A,A,A,A,A
32760,A,A,A,A,A,A,A,A,A,A
32761,A,A,A,A,A,A,A,A,A,A
32762,A,A,A,A,A,A,A,A,A,A
32763,A,A,A,A,A,A,A,A,A,A
32764,A,A,A,A,A,A,A,A,A,A
32765,A,A,A,A,A,A,A,A,A,A
32766,A,A,A,A,A,A,A,A,A,A
32767,A,A,A,A,A,A,A,A,A,A
32768,A,A,A,A,A,A,A,A,A,A
32769,A,A,A,A,A,A,A,A,A,A
32770,A,A,A,A,A,A,A,A,A,A
32771,A,A,A,A,A,A,A,A,A,A
32772,A,A,A,A,A,A,A,A,A,A
32773,A,A,A,A,A,A,A,A,A,A
32774,A,A,A,A,A,A,A,A,A,A
32775,A,A,A,A,A,A,A,A,A,A
32776,A,A,A,A,A,A,A,A,A,A
32777,A,A,A,A,A,A,A,A,A,A
32778,A,A,A,A,A,A,A,A,A,A
32779,A,A,A,A,A,A,A,A,A,A
32780,A,A,A,A,A,A,A,A,A,A
32781,A,A,A,A,A,A,A,A,A,A
32782,A,A,A,A,A,A,A,A,A,A
32783,A,A,A,A,A,A,A,A,A,A
32784,A,A,A,A,A,A,A,A,A,A
32785,A,A,A,A,A,A,A,A,A,A
32786,A,A,A,A,A,A,A,A,A,A
32787,A,A,A,A,A,A,A,A,A,A
32788,A,A,A,A,A,A,A,A,A,A
32789,A,A,A,A,A,A,A,A,A,A
32790,A,A,A,A,A,A,A,A,A,A
32791,A,A,A,A,A,A,A,A,A,A
32792,A,A,A,A,A,A,A,A,A,A
32793,A,A,A,A,A,A,A,A,A,A
32794,A,A,A,A,A,A,A,A,A,A
32795,A,A,A,A,A,A,A,A,A,A
32796,A,A,A,A,A,A,A,A,A,A
32797,A,A,A,A,A,A,A,A,A,A
32798,A,A,A,A,A,A,A,A,A,A
32799,A,A,A,A,A,A,A,A,A,A
32800,A,A,A,A,A,A,A,A,A,A
32801,A,A,A,A,A,A,A,A,A,A
32802,A,A,A,A,A,A,A,A,A,A
32803,A,A,A,A,A,A,A,A,A,A
32804,A,A,A,A,A,A,A,A,A,A
32805,A,A,A,A,A,A,A,A,A,A
32806,A,A,A,A,A,A,A,A,A,A
32807,A,A,A,A,A,A,A,A,A,A
32808,A,A,A,A,A,A,A,A,A,A
32809,A,A,A,A,A,A,A,A,A,A
32810,A,A,A,A,A,A,A,A,A,A
32811,A,A,A,A,A,A,A,A,A,A
32812,A,A,A,A,A,A,A,A,A,A
32813,A,A,A,A,A,A,A,A,A,A
32814,A,A,A,A,A,A,A,A,A,A
32815,A,A,A,A,A,A,A,A,A,A
32816,A,A,A,A,A,A,A,A,A,A
32817,A,A,A,A,A,A,A,A,A,A
32818,A,A,A,A,A,A,A,A,A,A
32819,A,A,A,A,A,A,A,A,A,A
32820,A,A,A,A,A,A,A,A,A,A
32821,A,A,A,A,A,A,A,A,A,A
32822,A,A,A,A,A,A,A,A,A,A
32823,A,A,A,A,A,A,A,A,A,A
32824,A,A,A,A,A,A,A,A,A,A
32825,A,A,A,A,A,A,A,A,A,A
32826,A,A,A,A,A,A,A,A,A,A
32827,A,A,A,A,A,A,A,A,A,A
32828,A,A,A,A,A,A,A,A,A,A
32829,A,A,A,A,A,A,A,A,A,A
32830,A,A,A,A,A,A,A,A,A,A
32831,A,A,A,A,A,A,A,A,A,A
32832,A,A,A,A,A,A,A,A,A,A
32833,A,A,A,A,A,A,A,A,A,A
32834,A,A,A,A,A,A,A,A,A,A
32835,A,A,A,A,A,A,A,A,A,A
32836,A,A,A,A,A,A,A,A,A,A
32837,A,A,A,A,A,A,A,A,A,A
32838,A,A,A,A,A,A,A,A,A,A
32839,A,A,A,A,A,A,A,A,A,A
32840,A,A,A,A,A,A,A,A,A,A
32841,A,A,A,A,A,A,A,A,A,A
32842,A,A,A,A,A,A,A,A,A,A
32843,A,A,A,A,A,A,A,A,A,A
32844,A,A,A,A,A,A,A,A,A,A
32845,A,A,A,A,A,A,A,A,A,A
32846,A,A,A,A,A,A,A,A,A,A
32847,A,A,A,A,A,A,A,A,A,A
32848,A,A,A,A,A,A,A,A,A,A
32849,A,A,A,A,A,A,A,A,A,A
32850,A,A,A,A,A,A,A,A,A,A
32851,A,A,A,A,A,A,A,A,A,A
32852,A,A,A,A,A,A,A,A,A,A
32853,A,A,A,A,A,A,A,A,A,A
32854,A,A,A,A,A,A,A,A,A,A
32855,A,A,A,A,A,A,A,A,A,A
32856,A,A,A,A,A,A,A,A,A,A
32857,A,A,A,A,A,A,A,A,A,A
32858,A,A,A,A,A,A,A,A,A,A
32859,A,A,A,A,A,A,A,A,A,A
32860,A,A,A,A,A,A,A,A,A,A
32861,A,A,A,A,A,A,A,A,A,A
32862,A,A,A,A,A,A,A,A,A,A
32863,A,A,A,A,A,A,A,A,A,A
32864,A,A,A,A,A,A,A,A,A,A
32865,A,A,A,A,A,A,A,A,A,A
32866,A,A,A,A,A,A,A,A,A,A
32867,A,A,A,A,A,A,A,A,A,A
32868,A,A,A,A,A,A,A,A,A,A
32869,A,A,A,A,A,A,A,A,A,A
32870,A,A,A,A,A,A,A,A,A,A
32871,A,A,A,A,A,A,A,A,A,A
32872,A,A,A,A,A,A,A,A,A,A
32873,A,A,A,A,A,A,A,A,A,A
32874,A,A,A,A,A,A,A,A,A,A
32875,A,A,A,A,A,A,A,A,A,A
32876,A,A,A,A,A,A,A,A,A,A
32877,A,A,A,A,A,A,A,A,A,A
32878,A,A,A,A,A,A,A,A,A,A
32879,A,A,A,A,A,A,A,A,A,A
32880,A,A,A,A,A,A,A,A,A,A
32881,A,A,A,A,A,A,A,A,A,A
32882,A,A,A,A,A,A,A,A,A,A
32883,A,A,A,A,A,A,A,A,A,A
32884,A,A,A,A,A,A,A,A,A,A
32885,A,A,A,A,A,A,A,A,A,A
32886,A,A,A,A,A,A,A,A,A,A
32887,A,A,A,A,A,A,A,A,A,A
32888,A,A,A,A,A,A,A,A,A,A
32889,A,A,A,A,A,A,A,A,A,A
32890,A,A,A,A,A,A,A,A,A,A
32891,A,A,A,A,A,A,A,A,A,A
32892,A,A,A,A,A,A,A,A,A,A
32893,A,A,A,A,A,A,A,A,A,A
32894,A,A,A,A,A,A,A,A,A,A
32895,A,A,A,A,A,A,A,A,A,A
32896,A,A,A,A,A,A,A,A,A,A
32897,A,A,A,A,A,A,A,A,A,A
32898,A,A,A,A,A,A,A,A,A,A
32899,A,A,A,A,A,A,A,A,A,A
32900,A,A,A,A,A,A,A,A,A,A
32901,A,A,A,A,A,A,A,A,A,A
32902,A,A,A,A,A,A,A,A,A,A
32903,A,A,A,A,A,A,A,A,A,A
32904,A,A,A,A,A,A,A,A,A,A
32905,A,A,A,A,A,A,A,A,A,A
32906,A,A,A,A,A,A,A,A,A,A
32907,A,A,A,A,A,A,A,A,A,A
32908,A,A,A,A,A,A,A,A,A,A
32909,A,A,A,A,A,A,A,A,A,A
32910,A,A,A,A,A,A,A,A,A,A
32911,A,A,A,A,A,A,A,A,A,A
32912,A,A,A,A,A,A,A,A,A,A
32913,A,A,A,A,A,A,A,A,A,A
32914,A,A,A,A,A,A,A,A,A,A
32915,A,A,A,A,A,A,A,A,A,A
32916,A,A,A,A,A,A,A,A,A,A
32917,A,A,A,A,A,A,A,A,A,A
32918,A,A,A,A,A,A,A,A,A,A
32919,A,A,A,A,A,A,A,A,A,A
32920,A,A,A,A,A,A,A,A,A,A
32921,A,A,A,A,A,A,A,A,A,A
32922,A,A,A,A,A,A,A,A,A,A
32923,A,A,A,A,A,A,A,A,A,A
32924,A,A,A,A,A,A,A,A,A,A
32925,A,A,A,A,A,A,A,A,A,A
32926,A,A,A,A,A,A,A,A,A,A
32927,A,A,A,A,A,A,A,A,A,A
32928,A,A,A,A,A,A,A,A,A,A
32929,A,A,A,A,A,A,A,A,A,A
32930,A,A,A,A,A,A,A,A,A,A
32931,A,A,A,A,A,A,A,A,A,A
32932,A,A,A,A,A,A,A,A,A,A
32933,A,A,A,A,A,A,A,A,A,A
32934,A,A,A,A,A,A,A,A,A,A
32935,A,A,A,A,A,A,A,A,A,A
32936,A,A,A,A,A,A,A,A,A,A
32937,A,A,A,A,A,A,A,A,A,A
32938,A,A,A,A,A,A,A,A,A,A
32939,A,A,A,A,A,A,A,A,A,A
32940,A,A,A,A,A,A,A,A,A,A
32941,A,A,A,A,A,A,A,A,A,A
32942,A,A,A,A,A,A,A,A,A,A
32943,A,A,A,A,A,A,A,A,A,A
32944,A,A,A,A,A,A,A,A,A,A
32945,A,A,A,A,A,A,A,A,A,A
32946,A,A,A,A,A,A,A,A,A,A
32947,A,A,A,A,A,A,A,A,A,A
32948,A,A,A,A,A,A,A,A,A,A
32949,A,A,A,A,A,A,A,A,A,A
32950,A,A,A,A,A,A,A,A,A,A
32951,A,A,A,A,A,A,A,A,A,A
32952,A,A,A,A,A,A,A,A,A,A
32953,A,A,A,A,A,A,A,A,A,A
32954,A,A,A,A,A,A,A,A,A,A
32955,A,A,A,A,A,A,A,A,A,A
32956,A,A,A,A,A,A,A,A,A,A
32957,A,A,A,A,A,A,A,A,A,A
32958,A,A,A,A,A,A,A,A,A,A
32959,A,A,A,A,A,A,A,A,A,A
32960,A,A,A,A,A,A,A,A,A,A
32961,A,A,A,A,A,A,A,A,A,A
32962,A,A,A,A,A,A,A,A,A,A
32963,A,A,A,A,A,A,A,A,A,A
32964,A,A,A,A,A,A,A,A,A,A
32965,A,A,A,A,A,A,A,A,A,A
32966,A,A,A,A,A,A,A,A,A,A
32967,A,A,A,A,A,A,A,A,A,A
32969,A,A,A,A,A,A,A,A,A,A
32970,A,A,A,A,A,A,A,A,A,A
32971,A,A,A,A,A,A,A,A,A,A
32972,A,A,A,A,A,A,A,A,A,A
32973,A,A,A,A,A,A,A,A,A,A
32974,A,A,A,A,A,A,A,A,A,A
32975,A,A,A,A,A,A,A,A,A,A
32976,A,A,A,A,A,A,A,A,A,A
32977,A,A,A,A,A,A,A,A,A,A
32978,A,A,A,A,A,A,A,A,A,A
32979,A,A,A,A,A,A,A,A,A,A
32980,A,A,A,A,A,A,A,A,A,A
32981,A,A,A,A,A,A,A,A,A,A
32982,A,A,A,A,A,A,A,A,A,A
32983,A,A,A,A,A,A,A,A,A,A
32984,A,A,A,A,A,A,A,A,A,A
32985,A,A,A,A,A,A,A,A,A,A
32986,A,A,A,A,A,A,A,A,A,A
32987,A,A,A,A,A,A,A,A,A,A
32988,A,A,A,A,A,A,A,A,A,A
32989,A,A,A,A,A,A,A,A,A,A
32990,A,A,A,A,A,A,A,A,A,A
32991,A,A,A,A,A,A,A,A,A,A
32992,A,A,A,A,A,A,A,A,A,A
32993,A,A,A,A,A,A,A,A,A,A
32994,A,A,A,A,A,A,A,A,A,A
32995,A,A,A,A,A,A,A,A,A,A
32996,A,A,A,A,A,A,A,A,A,A
32997,A,A,A,A,A,A,A,A,A,A
32998,A,A,A,A,A,A,A,A,A,A
32999,A,A,A,A,A,A,A,A,A,A
33001,A,A,A,A,A,A,A,A,A,A
33002,A,A,A,A,A,A,A,A,A,A
33003,A,A,A,A,A,A,A,A,A,A
33004,A,A,A,A,A,A,A,A,A,A
33005,A,A,A,A,A,A,A,A,A,A
33006,A,A,A,A,A,A,A,A,A,A
33007,A,A,A,A,A,A,A,A,A,A
33008,A,A,A,A,A,A,A,A,A,A
33009,A,A,A,A,A,A,A,A,A,A
33010,A,A,A,A,A,A,A,A,A,A
33011,A,A,A,A,A,A,A,A,A,A
33012,A,A,A,A,A,A,A,A,A,A
33013,A,A,A,A,A,A,A,A,A,A
33014,A,A,A,A,A,A,A,A,A,A
33015,A,A,A,A,A,A,A,A,A,A
33016,A,A,A,A,A,A,A,A,A,A
33017,I,I,I,I,I,I,I,I,I,I
33018,A,A,A,A,A,A,A,A,A,A
33019,A,A,A,A,A,A,A,A,A,A
33020,A,A,A,A,A,A,A,A,A,A
33021,A,A,A,A,A,A,A,A,A,A
33022,A,A,A,A,A,A,A,A,A,A
33023,A,A,A,A,A,A,A,A,A,A
33024,A,A,A,A,A,A,A,A,A,A
33025,A,A,A,A,A,A,A,A,A,A
33026,A,A,A,A,A,A,A,A,A,A
33027,A,A,A,A,A,A,A,A,A,A
33028,A,A,A,A,A,A,A,A,A,A
33029,A,A,A,A,A,A,A,A,A,A
33030,A,A,A,A,A,A,A,A,A,A
33031,A,A,A,A,A,A,A,A,A,A
33032,A,A,A,A,A,A,A,A,A,A
33033,A,A,A,A,A,A,A,A,A,A
33034,A,A,A,A,A,A,A,A,A,A
33035,A,A,A,A,A,A,A,A,A,A
33036,A,A,A,A,A,A,A,A,A,A
33037,A,A,A,A,A,A,A,A,A,A
33038,A,A,A,A,A,A,A,A,A,A
33039,A,A,A,A,A,A,A,A,A,A
33040,A,A,A,A,A,A,A,A,A,A
33041,A,A,A,A,A,A,A,A,A,A
33042,A,A,A,A,A,A,A,A,A,A
33043,A,A,A,A,A,A,A,A,A,A
33044,A,A,A,A,A,A,A,A,A,A
33045,A,A,A,A,A,A,A,A,A,A
33046,A,A,A,A,A,A,A,A,A,A
33047,A,A,A,A,A,A,A,A,A,A
33048,A,A,A,A,A,A,A,A,A,A
33049,A,A,A,A,A,A,A,A,A,A
33050,A,A,A,A,A,A,A,A,A,A
33051,A,A,A,A,A,A,A,A,A,A
33052,A,A,A,A,A,A,A,A,A,A
33053,A,A,A,A,A,A,A,A,A,A
33054,A,A,A,A,A,A,A,A,A,A
33055,I,I,I,I,I,I,I,I,I,I
33056,A,A,A,A,A,A,A,A,A,A
33057,A,A,A,A,A,A,A,A,A,A
33058,A,A,A,A,A,A,A,A,A,A
33059,A,A,A,A,A,A,A,A,A,A
33060,A,A,A,A,A,A,A,A,A,A
33061,A,A,A,A,A,A,A,A,A,A
33062,A,A,A,A,A,A,A,A,A,A
33063,A,A,A,A,A,A,A,A,A,A
33064,A,A,A,A,A,A,A,A,A,A
33065,A,A,A,A,A,A,A,A,A,A
33066,A,A,A,A,A,A,A,A,A,A
33067,A,A,A,A,A,A,A,A,A,A
33068,A,A,A,A,A,A,A,A,A,A
33069,A,A,A,A,A,A,A,A,A,A
33070,A,A,A,A,A,A,A,A,A,A
33071,A,A,A,A,A,A,A,A,A,A
33072,A,A,A,A,A,A,A,A,A,A
33073,A,A,A,A,A,A,A,A,A,A
33074,A,A,A,A,A,A,A,A,A,A
33075,A,A,A,A,A,A,A,A,A,A
33076,A,A,A,A,A,A,A,A,A,A
33077,A,A,A,A,A,A,A,A,A,A
33078,A,A,A,A,A,A,A,A,A,A
33079,A,A,A,A,A,A,A,A,A,A
33080,A,A,A,A,A,A,A,A,A,A
33081,A,A,A,A,A,A,A,A,A,A
33082,A,A,A,A,A,A,A,A,A,A
33083,A,A,A,A,A,A,A,A,A,A
33084,A,A,A,A,A,A,A,A,A,A
33085,A,A,A,A,A,A,A,A,A,A
33086,A,A,A,A,A,A,A,A,A,A
33087,A,A,A,A,A,A,A,A,A,A
33088,A,A,A,A,A,A,A,A,A,A
33089,A,A,A,A,A,A,A,A,A,A
33090,A,A,A,A,A,A,A,A,A,A
33091,A,A,A,A,A,A,A,A,A,A
33092,A,A,A,A,A,A,A,A,A,A
33093,A,A,A,A,A,A,A,A,A,A
33094,A,A,A,A,A,A,A,A,A,A
33095,A,A,A,A,A,A,A,A,A,A
33096,A,A,A,A,A,A,A,A,A,A
33097,A,A,A,A,A,A,A,A,A,A
33098,A,A,A,A,A,A,A,A,A,A
33099,A,A,A,A,A,A,A,A,A,A
33100,A,A,A,A,A,A,A,A,A,A
33101,A,A,A,A,A,A,A,A,A,A
33102,A,A,A,A,A,A,A,A,A,A
33103,A,A,A,A,A,A,A,A,A,A
33104,A,A,A,A,A,A,A,A,A,A
33105,I,I,I,I,I,I,I,I,I,I
33106,A,A,A,A,A,A,A,A,A,A
33107,A,A,A,A,A,A,A,A,A,A
33108,A,A,A,A,A,A,A,A,A,A
33109,A,A,A,A,A,A,A,A,A,A
33110,A,A,A,A,A,A,A,A,A,A
33111,A,A,A,A,A,A,A,A,A,A
33112,A,A,A,A,A,A,A,A,A,A
33113,A,A,A,A,A,A,A,A,A,A
33114,A,A,A,A,A,A,A,A,A,A
33115,A,A,A,A,A,A,A,A,A,A
33116,A,A,A,A,A,A,A,A,A,A
33117,A,A,A,A,A,A,A,A,A,A
33118,A,A,A,A,A,A,A,A,A,A
33119,A,A,A,A,A,A,A,A,A,A
33120,A,A,A,A,A,A,A,A,A,A
33121,A,A,A,A,A,A,A,A,A,A
33122,A,A,A,A,A,A,A,A,A,A
33123,A,A,A,A,A,A,A,A,A,A
33124,A,A,A,A,A,A,A,A,A,A
33125,A,A,A,A,A,A,A,A,A,A
33126,A,A,A,A,A,A,A,A,A,A
33127,A,A,A,A,A,A,A,A,A,A
33128,A,A,A,A,A,A,A,A,A,A
33129,A,A,A,A,A,A,A,A,A,A
33130,A,A,A,A,A,A,A,A,A,A
33131,A,A,A,A,A,A,A,A,A,A
33132,I,I,I,I,I,I,I,I,I,I
33133,I,I,I,I,I,I,I,I,I,I
33134,I,I,I,I,I,I,I,I,I,I
33135,I,I,I,I,I,I,I,I,I,I
33136,A,A,A,A,A,A,A,A,A,A
33137,A,A,A,A,A,A,A,A,A,A
33138,A,A,A,A,A,A,A,A,A,A
33139,A,A,A,A,A,A,A,A,A,A
33140,A,A,A,A,A,A,A,A,A,A
33141,A,A,A,A,A,A,A,A,A,A
33142,A,A,A,A,A,A,A,A,A,A
33143,A,A,A,A,A,A,A,A,A,A
33144,A,A,A,A,A,A,A,A,A,A
33145,A,A,A,A,A,A,A,A,A,A
33146,A,A,A,A,A,A,A,A,A,A
33147,A,A,A,A,A,A,A,A,A,A
33148,A,A,A,A,A,A,A,A,A,A
33149,A,A,A,A,A,A,A,A,A,A
33150,A,A,A,A,A,A,A,A,A,A
33151,A,A,A,A,A,A,A,A,A,A
33152,A,A,A,A,A,A,A,A,A,A
33153,A,A,A,A,A,A,A,A,A,A
33154,A,A,A,A,A,A,A,A,A,A
33155,A,A,A,A,A,A,A,A,A,A
33156,A,A,A,A,A,A,A,A,A,A
33157,A,A,A,A,A,A,A,A,A,A
33158,A,A,A,A,A,A,A,A,A,A
33159,A,A,A,A,A,A,A,A,A,A
33160,A,A,A,A,A,A,A,A,A,A
33161,I,I,I,I,I,I,I,I,I,I
33162,A,A,A,A,A,A,A,A,A,A
33163,A,A,A,A,A,A,A,A,A,A
33164,A,A,A,A,A,A,A,A,A,A
33165,L,L,L,L,L,L,L,L,L,L
33166,L,L,L,L,L,L,L,L,L,L
33167,I,I,I,I,I,I,I,I,I,I
33168,L,L,L,L,L,L,L,L,L,L
33169,L,L,L,L,L,L,L,L,L,L
33170,A,A,A,A,A,A,A,A,A,A
33171,A,A,A,A,A,A,A,A,A,A
33172,A,A,A,A,A,A,A,A,A,A
33173,A,A,A,A,A,A,A,A,A,A
33174,A,A,A,A,A,A,A,A,A,A
33175,A,A,A,A,A,A,A,A,A,A
33176,A,A,A,A,A,A,A,A,A,A
33177,A,A,A,A,A,A,A,A,A,A
33178,A,A,A,A,A,A,A,A,A,A
33179,A,A,A,A,A,A,A,A,A,A
33180,A,A,A,A,A,A,A,A,A,A
33181,A,A,A,A,A,A,A,A,A,A
33182,A,A,A,A,A,A,A,A,A,A
33183,A,A,A,A,A,A,A,A,A,A
33184,A,A,A,A,A,A,A,A,A,A
33185,A,A,A,A,A,A,A,A,A,A
33186,A,A,A,A,A,A,A,A,A,A
33187,A,A,A,A,A,A,A,A,A,A
33188,A,A,A,A,A,A,A,A,A,A
33189,A,A,A,A,A,A,A,A,A,A
33190,A,A,A,A,A,A,A,A,A,A
33191,A,A,A,A,A,A,A,A,A,A
33192,A,A,A,A,A,A,A,A,A,A
33193,A,A,A,A,A,A,A,A,A,A
33194,A,A,A,A,A,A,A,A,A,A
33195,A,A,A,A,A,A,A,A,A,A
33196,A,A,A,A,A,A,A,A,A,A
33197,A,A,A,A,A,A,A,A,A,A
33198,A,A,A,A,A,A,A,A,A,A
33199,A,A,A,A,A,A,A,A,A,A
33200,A,A,A,A,A,A,A,A,A,A
33201,A,A,A,A,A,A,A,A,A,A
33202,A,A,A,A,A,A,A,A,A,A
33203,A,A,A,A,A,A,A,A,A,A
33204,A,A,A,A,A,A,A,A,A,A
33205,A,A,A,A,A,A,A,A,A,A
33206,A,A,A,A,A,A,A,A,A,A
33212,A,A,A,A,A,A,A,A,A,A
33213,A,A,A,A,A,A,A,A,A,A
